#"Step"	"Time (ps)"	"Potential Energy (kJ/mole)"	"Kinetic Energy (kJ/mole)"	"Total Energy (kJ/mole)"	"Temperature (K)"	"Box Volume (nm^3)"	"Density (g/mL)"
2210	2.3099999999998566	-14579.619113642935	3094.4086712598146	-11485.21044238312	279.7232757287114	8.986696619498048	0.9853324943102169
2220	2.3199999999998555	-14554.131913989933	3029.883682664927	-11524.248231325006	273.89045172464364	8.986696619498048	0.9853324943102169
2230	2.3299999999998544	-14626.711158835089	3140.096989150473	-11486.614169684617	283.85333329402533	8.986696619498048	0.9853324943102169
2240	2.3399999999998533	-14576.729027174883	3034.910347737653	-11541.81867943723	274.34484394283817	8.924578132271169	0.9921907864395348
2250	2.349999999999852	-14665.798929197053	3105.262179021675	-11560.536750175379	280.7043933078121	8.963589652459184	0.9878725531874214
2260	2.359999999999851	-14626.43688836822	3115.486890648229	-11510.949997719992	281.62867000601454	8.935177156922991	0.9910138366801631
2270	2.36999999999985	-14623.90557180789	3056.875761433898	-11567.029810373993	276.3304373548901	8.853930090474684	1.0001077606458115
2280	2.379999999999849	-14745.194543747597	3169.685855235487	-11575.508688512109	286.5280590415552	8.853930090474684	1.0001077606458115
2290	2.389999999999848	-14758.595742022593	3219.0844275579675	-11539.511314464626	290.9935100967774	8.853930090474684	1.0001077606458115
2300	2.3999999999998467	-14682.14053627559	3165.1775686284736	-11516.962967647116	286.12052634900874	8.906303546441524	0.9942266339257138
2310	2.4099999999998456	-14668.269196627334	3118.8557396381448	-11549.41345698919	281.9332016871874	8.96354365270134	0.9878776228228231
2320	2.4199999999998445	-14761.537103922936	3213.4208920880374	-11548.116211834898	290.48154711381125	8.906643831923457	0.9941886486985441
2330	2.4299999999998434	-14689.814587538513	3138.2279209360204	-11551.586666602492	283.6843763335686	8.891006346954725	0.9959372257935803
2340	2.4399999999998423	-14652.645631864487	3096.2496964319557	-11556.39593543253	279.88969770026074	8.970974361768928	0.9870593581713423
2350	2.449999999999841	-14615.353554050664	3066.579891199391	-11548.773662851272	277.20765534852865	9.036826403297825	0.9798665815321821
2360	2.45999999999984	-14641.466541549424	3104.762098919531	-11536.704442629893	280.659187887598	8.974896969003412	0.9866279497448611
2370	2.469999999999839	-14710.770761798876	3156.8845154116298	-11553.886246387247	285.3708645369949	8.974896969003412	0.9866279497448611
2380	2.479999999999838	-14726.067717524154	3204.7893278201286	-11521.278389704026	289.7012851354542	8.895736268913897	0.9954076793668616
2390	2.489999999999837	-14689.68000422397	3179.7491872943156	-11509.930816929655	287.4377476144919	8.93779548943854	0.9907235185860642
2400	2.4999999999998357	-14735.880984135441	3247.2215410118756	-11488.659443123566	293.53700269294876	8.93779548943854	0.9907235185860642
2410	2.5099999999998346	-14667.368062116457	3151.3234026230402	-11516.044659493416	284.8681601914542	8.914498546263676	0.993312652388119
2420	2.5199999999998335	-14675.356530625666	3171.9149859944164	-11503.441544631249	286.7295643448807	8.914498546263676	0.993312652388119
2430	2.5299999999998324	-14618.261086390372	3162.2340610316564	-11456.027025358715	285.85444398091005	8.886070104552882	0.9964904723362806
2440	2.5399999999998313	-14599.032687465191	3208.1665960032865	-11390.866091461905	290.006577881038	8.886070104552882	0.9964904723362806
2450	2.54999999999983	-14553.543233390621	3140.4417082172877	-11413.101525173333	283.8844946423861	8.886070104552882	0.9964904723362806
2460	2.559999999999829	-14652.886530528445	3213.7854465679166	-11439.10108396053	290.51450151128324	8.886070104552882	0.9964904723362806
2470	2.569999999999828	-14688.206169850157	3266.7562512117947	-11421.449918638362	295.30286936023276	8.922392726428692	0.9924338086431096
2480	2.579999999999827	-14646.367824913015	3288.8824648472037	-11357.485360065812	297.30299850123924	8.922392726428692	0.9924338086431096
2490	2.5899999999998258	-14501.556762114169	3132.9482263916293	-11368.60853572254	283.20711117253126	8.962384788060058	0.9880053585175155
2500	2.5999999999998247	-14554.767416025974	3115.6573314268794	-11439.110084599095	281.64407723175196	8.924328029932198	0.9922185923690748
2510	2.6099999999998236	-14748.964358528518	3365.082010976558	-11383.88234755196	304.19115999403465	8.941637420512366	0.990297836880061
2520	2.6199999999998225	-14596.963524956682	3258.7533869788417	-11338.21013797784	294.5794395756522	8.970819944516181	0.987076348702345
2530	2.6299999999998214	-14583.739147754208	3216.729267985207	-11367.009879769	290.78061224761	8.899399152563964	0.9949979817624053
2540	2.6399999999998203	-14601.754645038502	3209.486015969013	-11392.26862906949	290.1258486413299	8.859387089323006	0.9994917375684795
2550	2.649999999999819	-14672.416286420112	3294.6897407630267	-11377.726545657086	297.82795509708967	8.882654524303456	0.9968736453130908
2560	2.659999999999818	-14702.075506881682	3387.4509419792003	-11314.624564902482	306.2132299011944	8.896526719428104	0.9953192380529852
2570	2.669999999999817	-14712.484901667924	3370.3532217350075	-11342.131679932916	304.66765825171615	8.841077833627454	1.0015616152613473
2580	2.679999999999816	-14687.071740816016	3316.7805710975117	-11370.291169718505	299.8248857165393	8.836947576222727	1.0020297302119048
2590	2.6899999999998148	-14646.955961900401	3265.489327102668	-11381.466634797733	295.1883440342162	8.850623053864506	1.0004814510581646
2600	2.6999999999998137	-14610.072809306963	3222.7067375800652	-11387.366071726898	291.3209537322923	8.793105271947285	1.0070258369303293
2610	2.7099999999998126	-14647.847700026745	3298.619708226376	-11349.22799180037	298.1832098449727	8.7973182251032	1.006543581705586
2620	2.7199999999998115	-14496.346106170626	3155.5579229729115	-11340.788183197714	285.25094541126276	8.819865699352627	1.003970411516487
2630	2.7299999999998104	-14609.872033436071	3235.338881268202	-11374.533152167869	292.4628535223038	8.819865699352627	1.003970411516487
2640	2.7399999999998093	-14534.604493084911	3139.222947744466	-11395.381545340446	283.7743231337057	8.817517249900495	1.0042378080745042
2650	2.749999999999808	-14550.984090293294	3181.1782607372143	-11369.80582955608	287.5669306498218	8.817517249900495	1.0042378080745042
2660	2.759999999999807	-14586.583801026656	3245.3099469561766	-11341.27385407048	293.3642015512993	8.75775462474079	1.0110906933478159
2670	2.769999999999806	-14581.039485585385	3216.4143637077227	-11364.625121877662	290.75214604763545	8.75775462474079	1.0110906933478159
2680	2.779999999999805	-14565.170678751518	3159.0396278271755	-11406.131050924341	285.56567885161303	8.75775462474079	1.0110906933478159
2690	2.7899999999998037	-14642.589948263789	3307.5004013343846	-11335.089546929405	298.98599216328296	8.783315278219394	1.0081482805993864
2700	2.7999999999998026	-14573.361549288004	3243.7633297109855	-11329.598219577018	293.2243929842727	8.703314767851003	1.0174151380124825
2710	2.8099999999998015	-14590.896471071708	3241.5641772682643	-11349.332293803443	293.0255976115677	8.748112815471313	1.0122050758237895
2720	2.8199999999998004	-14557.091150672888	3211.2264656181665	-11345.864685054721	290.28317895184244	8.748112815471313	1.0122050758237895
2730	2.8299999999997993	-14611.343652308089	3325.8870698123196	-11285.45658249577	300.6480800394431	8.748112815471313	1.0122050758237895
2740	2.8399999999997982	-14519.677982281046	3252.2651901867716	-11267.412792094274	293.99293021213253	8.695784155546587	1.0182962269194706
2750	2.849999999999797	-14594.559581719506	3284.0636498682716	-11310.495931851234	296.86739517464673	8.695784155546587	1.0182962269194706
2760	2.859999999999796	-14662.995239157513	3376.7326988176137	-11286.2625403399	305.24433974939836	8.695784155546587	1.0182962269194706
2770	2.869999999999795	-14495.340314759844	3263.014322699294	-11232.325992060549	294.9646126487709	8.695784155546587	1.0182962269194706
2780	2.879999999999794	-14555.427129548641	3229.888580755411	-11325.53854879323	291.97016620297734	8.70380033797292	1.0173583781635176
2790	2.8899999999997927	-14637.209698634266	3291.0690848828945	-11346.140613751371	297.50066098998496	8.785001608278751	1.0079547609137143
2800	2.8999999999997916	-14618.440818070512	3374.2279115672413	-11244.212906503271	305.0179161030374	8.785001608278751	1.0079547609137143
2810	2.9099999999997905	-14621.828482287523	3319.530306744485	-11302.298175543037	300.07345180598423	8.762145886651638	1.0105839722651555
2820	2.9199999999997894	-14598.103042686449	3271.596367752038	-11326.506674934411	295.7403982703991	8.762145886651638	1.0105839722651555
2830	2.9299999999997883	-14697.787947431869	3340.681633434857	-11357.106313997012	301.9854547171673	8.806140119964759	1.005535237353757
2840	2.9399999999997872	-14634.85571158022	3329.8938419764017	-11304.961869603818	301.0102776525914	8.813211787792996	1.0047284019616922
2850	2.949999999999786	-14551.596186427452	3240.759932738219	-11310.836253689233	292.9528968346727	8.813211787792996	1.0047284019616922
2860	2.959999999999785	-14639.225298030035	3301.95065060036	-11337.274647429675	298.4843149061005	8.893962313447354	0.9956062195486186
2870	2.969999999999784	-14613.864420331549	3330.317899190769	-11283.546521140779	301.0486108805845	8.800527545685375	1.0061765217745928
2880	2.979999999999783	-14595.65788948647	3328.8733525079583	-11266.784536978512	300.91802912071165	8.800527545685375	1.0061765217745928
2890	2.9899999999997817	-14495.187041688	3148.3356448596887	-11346.851396828311	284.5980777694358	8.866093562532003	0.9987357039767585
2900	2.9999999999997806	-14517.913684038489	3199.680876571813	-11318.232807466677	289.2394997448072	8.849290867763804	1.0006320651020497
2910	3.0099999999997795	-14514.905892520605	3239.2558166105287	-11275.650075910076	292.81693021390225	8.849290867763804	1.0006320651020497
2920	3.0199999999997784	-14496.623852724486	3228.342324040875	-11268.28152868361	291.8303902266091	8.765394884403387	1.0102093873095268
2930	3.0299999999997773	-14518.207908239749	3232.8588177841407	-11285.349090455607	292.2386648143869	8.787749594399735	1.0076395669424005
2940	3.039999999999776	-14545.678886520802	3220.0613176398615	-11325.61756888094	291.08181740287836	8.72903590088743	1.0144172044015742
2950	3.049999999999775	-14599.465932227431	3288.3655076819978	-11311.100424545433	297.25626745598146	8.765756531124337	1.010167709342417
2960	3.059999999999774	-14480.997589552551	3164.8222544590312	-11316.17533509352	286.08840724195204	8.726679922260397	1.014691070897625
2970	3.069999999999773	-14559.187844069398	3216.3968341251903	-11342.791009944209	290.75056143720775	8.726258343499856	1.0147400921604803
2980	3.079999999999772	-14567.378844051924	3233.8636206138644	-11333.515223438058	292.32949533124855	8.726258343499856	1.0147400921604803
2990	3.0899999999997707	-14533.770997178695	3189.054405602563	-11344.716591576132	288.27890546501396	8.689440103768632	1.0190396722866895
3000	3.0999999999997696	-14629.698031222331	3253.3487771185123	-11376.34925410382	294.09088252492774	8.689440103768632	1.0190396722866895
3010	3.1099999999997685	-14702.63298482394	3369.7776011339097	-11332.85538369003	304.61562424547407	8.681673724309253	1.0199512763195593
3020	3.1199999999997674	-14634.662728952575	3291.308814766161	-11343.353914186413	297.5223316984664	8.681673724309253	1.0199512763195593
3030	3.1299999999997663	-14654.72233343663	3291.0916408530425	-11363.630692583587	297.50269996754974	8.681673724309253	1.0199512763195593
3040	3.139999999999765	-14576.873417027342	3266.6472335289886	-11310.226183498353	295.29301455869023	8.70396308693658	1.0173393553321861
3050	3.149999999999764	-14522.289242499153	3192.9863153003325	-11329.30292719882	288.63433578381597	8.70396308693658	1.0173393553321861
3060	3.159999999999763	-14678.844843850191	3307.0766179244342	-11371.768225925756	298.9476836862121	8.72049506797018	1.0154107222905986
3070	3.169999999999762	-14601.022225350638	3317.298097457224	-11283.724127893414	299.8716682149078	8.795936940404355	1.0067016459638398
3080	3.179999999999761	-14493.08468982235	3254.629486107669	-11238.45520371468	294.20665395390193	8.795936940404355	1.0067016459638398
3090	3.1899999999997597	-14598.208733377916	3276.7194212451946	-11321.489312132722	296.20350365080634	8.790661383911612	1.0073057997553099
3100	3.1999999999997586	-14587.064343900669	3306.3320063378646	-11280.732337562804	298.8803735102566	8.777299061131092	1.0088392948705243
3110	3.2099999999997575	-14606.49960924884	3362.021734142069	-11244.477875106772	303.9145221120604	8.750402752228688	1.011940186803848
3120	3.2199999999997564	-14439.012984798073	3193.788509021497	-11245.224475776577	288.70685117505604	8.750402752228688	1.011940186803848
3130	3.2299999999997553	-14434.619502751542	3140.2861171082154	-11294.333385643327	283.8704297727041	8.830530867284285	1.0027578555333685
3140	3.239999999999754	-14580.597852400875	3247.783588262263	-11332.814264138611	293.58780971771336	8.764526482066733	1.0103094803601032
3150	3.249999999999753	-14567.786378056267	3274.137482213732	-11293.648895842536	295.9701057643796	8.725971808984161	1.0147734131552335
3160	3.259999999999752	-14578.528273248827	3280.8177345975587	-11297.710538651269	296.5739762540321	8.725971808984161	1.0147734131552335
3170	3.269999999999751	-14535.770839012075	3207.046357319015	-11328.72448169306	289.9053123832798	8.760181613628982	1.0108105729135668
3180	3.27999999999975	-14638.48658465111	3344.9409866588785	-11293.54559799223	302.37048473837126	8.683528043093139	1.0197334714364585
3190	3.2899999999997487	-14492.924210892848	3178.1573386210493	-11314.766872271799	287.2938502910756	8.684891184824059	1.0195734186252319
3200	3.2999999999997476	-14667.573564527189	3339.893946467908	-11327.679618059281	301.91425068368255	8.72569815227881	1.0148052386371693
3210	3.3099999999997465	-14662.233070392593	3321.5665442281256	-11340.666526164467	300.25752025963595	8.686821695681301	1.019346834308969
3220	3.3199999999997454	-14499.898508810618	3177.455769616798	-11322.44273919382	287.23043100782405	8.715172745401487	1.016030829724108
3230	3.3299999999997443	-14536.57413094027	3177.890470430843	-11358.683660509427	287.2697263784698	8.751857472994097	1.0117719836072538
3240	3.339999999999743	-14645.667147675435	3281.2793451717835	-11364.38780250365	296.6157041690074	8.70893543224131	1.0167585079248123
3250	3.349999999999742	-14589.972419749041	3281.403216366653	-11308.569203382389	296.62690167395203	8.76040579414233	1.0107847060714983
3260	3.359999999999741	-14506.440197400841	3163.2953637507308	-11343.14483365011	285.95038188202716	8.75987762207736	1.0108456507865364
3270	3.36999999999974	-14611.321532831365	3260.683123738115	-11350.638409093252	294.75388075163886	8.75987762207736	1.0108456507865364
3280	3.3799999999997388	-14576.94900386797	3262.317690751588	-11314.631313116382	294.9016396574529	8.794954376632038	1.0068141136952795
3290	3.3899999999997377	-14530.553489736945	3213.810489916269	-11316.742999820675	290.51676533878003	8.79950731382198	1.0062931798227204
3300	3.3999999999997366	-14467.166025894105	3115.0491816442236	-11352.116844249882	281.5891027059506	8.845759392521398	1.0010315454867018
